method,taxa,rtt
caml,G000434395,2.587676929
caml,G000829905,1.877091984
caml,G000752095,1.941568937
caml,G000154485,1.953226884
caml,G000154805,2.019693744
caml,G000686665,1.971971533
caml,G001244545,1.920098285
caml,G000269565,1.925166184
caml,G000173795,2.025519003
caml,G000437715,2.025552896
caml,G000702065,2.071696996
caml,G000622125,2.073770375
caml,G000621925,2.077712612
caml,G900103115,2.085809476
caml,G900109215,2.077736325
caml,G000340375,2.175669673
caml,G900108995,2.121200766
caml,G000702165,2.118065081
caml,G900112735,2.117385655
caml,G900114425,2.117385655
caml,G001545095,2.132961471
caml,G000270085,2.11633745
caml,G000373785,2.111107437
caml,G001800835,2.103153325
caml,G001800865,2.118995679
caml,G000327285,1.982454493
caml,G000157995,1.994514592
caml,G900120005,1.995260143
caml,G000177375,2.26560947
caml,G000701725,2.261411742
caml,G000425005,2.193742822
caml,G000186945,2.194889419
caml,G900104665,2.002387331
caml,G000313565,1.984278615
caml,G001305055,2.046756185
caml,G000508965,1.982091811
caml,G000434355,2.24901011
caml,G000156655,2.185789998
caml,G000420345,2.216944371
caml,G000210615,2.237308823
caml,G000434715,2.221440899
caml,G000469305,2.213207851
caml,G001945605,2.225789246
caml,G000403415,2.204080932
caml,G000384195,2.397139226
caml,G001945525,2.338214356
caml,G001945535,2.285764807
caml,G001564455,2.284407733
caml,G900155395,2.019611823
caml,G000437615,2.056147072
caml,G000154285,2.056660412
caml,G000163515,2.08025833
caml,G000242955,2.080874136
caml,G000371425,2.061408929
caml,G001688965,2.072778742
caml,G000242195,2.070257778
caml,G000435955,2.06998353
caml,G000450985,2.070110592
caml,G000183585,2.067645021
caml,G001406695,2.069900026
caml,G900114575,2.072257767
caml,G001909285,1.432804038
caml,G000702585,1.454921957
caml,G000411915,1.476511226
caml,G001766415,1.463702324
caml,G000019905,1.452876076
caml,G001650325,1.444711403
caml,G000414195,1.440487267
caml,G001456895,1.435722294
caml,G900096925,1.435722294
caml,G002003465,1.393343963
caml,G000430685,1.390029063
caml,G000377985,1.513413427
caml,G000648615,1.548263967
caml,G000497245,1.532098921
caml,G001039475,1.356180286
caml,G000430745,1.35293065
caml,G001273895,1.356218104
caml,G000269865,1.437556412
caml,G000429705,1.413825621
caml,G002019695,1.435381824
caml,G000177235,1.503527271
caml,G900107275,1.499550734
caml,G002019735,1.502248163
caml,G900111295,1.466205092
caml,G000429725,1.62293763
caml,G900111285,1.60667664
caml,G001721685,1.635654385
caml,G000093085,1.630012154
caml,G000377705,1.518958901
caml,G900100185,1.669085629
caml,G000698185,1.730117237
caml,G000698125,1.714659154
caml,G000698145,1.735196569
caml,G000698105,1.736627934
caml,G001310615,1.512139652
caml,G000420725,1.628431649
caml,G900106595,1.632590122
caml,G900113025,1.567205875
caml,G900099745,1.533287352
caml,G900099605,1.572666445
caml,G000429685,1.574402318
caml,G900114715,1.64525064
caml,G900115625,1.637668108
caml,G000621445,1.399875458
caml,G001274915,1.456472817
caml,G000334155,1.411121994
caml,G001484965,1.563157075
caml,G001310595,1.686937661
caml,G001420645,1.657775885
caml,G001598215,1.612540975
caml,G900142675,1.614688798
caml,G000009825,1.611950231
caml,G001590785,1.507774707
caml,G000292245,1.513567804
caml,G001038565,1.538112068
caml,G000005825,1.443446628
caml,G000513115,1.522014669
caml,G000513095,1.494474999
caml,G000513135,1.485909273
caml,G001375675,1.402619481
caml,G900111405,1.444605529
caml,G000423105,1.588817021
caml,G000269905,1.576893411
caml,G900110685,1.535066899
caml,G900103915,1.552830913
caml,G000425205,1.520991221
caml,G000775595,1.518907928
caml,G000425225,1.528185858
caml,G000770675,1.520115767
caml,G000775615,1.602154322
caml,G000770635,1.505197229
caml,G000496835,1.452506536
caml,G900100295,1.591584593
caml,G001685435,1.627429726
caml,G000786645,1.52409426
caml,G000284515,1.533259361
caml,G000469135,1.550685933
caml,G000425705,1.557039227
caml,G900114165,1.540679712
caml,G000723525,1.546568779
caml,G900110015,1.574002051
caml,G000725365,1.58122883
caml,G900156915,1.481432007
caml,G000485775,1.499733406
caml,G000496855,1.487191946
caml,G000359605,1.604184333
caml,G900111195,1.594836917
caml,G000377765,1.601530178
caml,G001458115,1.610081847
caml,G000521485,1.680320635
caml,G001368815,1.583315719
caml,G001310395,1.832849732
caml,G900096905,1.744986704
caml,G000307165,1.798766829
caml,G000306965,1.697813616
caml,G001038425,1.533125052
caml,G000190475,1.5787672
caml,G000482485,1.591653897
caml,G001038485,1.577198477
caml,G000709085,1.606810932
caml,G900112045,1.567085463
caml,G000224785,1.595097475
caml,G001298135,1.62828053
caml,G000285495,1.578101498
caml,G000011245,1.652678365
caml,G000750635,1.708224829
caml,G000821065,1.712280743
caml,G001878675,1.567096224
caml,G000612865,1.578346722
caml,G001189575,1.621148214
caml,G000480335,1.5892351
caml,G000723585,1.588658653
caml,G000331575,1.37019261
caml,G000307855,1.36035115
caml,G000348905,1.588675844
caml,G000826125,1.612680017
caml,G900156305,1.612813095
caml,G000829195,1.547423608
caml,G000425545,1.645400057
caml,G000220335,1.641017131
caml,G000826145,1.643282441
caml,G000586555,1.644993154
caml,G000775575,1.599503338
caml,G900099655,1.601054071
caml,G001687565,1.631187841
caml,G001465835,1.637028868
caml,G900115805,1.589966835
caml,G001278755,1.577002683
caml,G000411295,1.542429401
caml,G000484595,1.563020968
caml,G000286315,1.636642004
caml,G000297555,1.61118236
caml,G001274945,1.568920385
caml,G001617605,1.637309827
caml,G000285595,1.705647604
caml,G000285555,1.733486863
caml,G000505545,1.717444187
caml,G000307285,1.813322527
caml,G000743635,1.698236054
caml,G001708185,1.602770109
caml,G001281525,1.634389429
caml,G000724775,1.63788133
caml,G000733585,1.622228721
caml,G000284835,1.688700139
caml,G000772955,1.665448869
caml,G000772965,1.674637076
caml,G000772945,1.685059975
caml,G001700325,1.70751105
caml,G000612805,1.652562165
caml,G000773015,1.63979939
caml,G001439635,1.688493958
caml,G001586195,1.666865823
caml,G000428165,1.631711093
caml,G001712755,1.490579727
caml,G900112535,1.490681623
caml,G000430785,1.432396858
caml,G000712595,1.480868778
caml,G000746135,1.478441205
caml,G000017425,1.527109893
caml,G000291295,1.551983216
caml,G000832605,1.546419476
caml,G000007825,1.54426787
caml,G001420855,1.541889761
caml,G000008505,1.544426174
caml,G000008165,1.55845879
caml,G000007845,1.557709768
caml,G001187595,1.39905937
caml,G000620165,1.393078009
caml,G001598935,1.459007423
caml,G900111865,1.464186466
caml,G001295365,1.481186272
caml,G000632515,1.437189296
caml,G000313345,1.438825169
caml,G000632715,1.441697725
caml,G001587505,1.439059588
caml,G001618685,1.511962951
caml,G000015745,1.538356884
caml,G001412125,1.538239377
caml,G001610955,1.520680151
caml,G000750005,1.528249044
caml,G001587475,1.53448393
caml,G000744755,1.539387159
caml,G001648575,1.444272458
caml,G900115845,1.483343649
caml,G000972245,1.488235062
caml,G000504165,1.414235422
caml,G001274935,1.462659508
caml,G001591565,1.478671839
caml,G000527015,1.485327848
caml,G001429825,1.484204692
caml,G900113355,1.481027548
caml,G000832985,1.481985954
caml,G001591525,1.48198631
caml,G000285535,1.401327906
caml,G001439915,1.411763174
caml,G000709935,1.432590297
caml,G000518865,1.437506544
caml,G001278705,1.507926449
caml,G000715205,1.558047683
caml,G001578205,1.567219017
caml,G001653905,1.561353991
caml,G001017485,1.569653286
caml,G900119345,1.545654392
caml,G900094985,1.552128504
caml,G001457015,1.554499675
caml,G000701305,1.549793621
caml,G000986655,1.548766368
caml,G900093775,1.543500747
caml,G000011645,1.550821273
caml,G000740655,1.558949941
caml,G001663575,1.55396883
caml,G000747645,1.562293833
caml,G900110305,1.553849092
caml,G000696615,1.552677915
caml,G000196735,1.550464347
caml,G001687195,1.551697081
caml,G000740715,1.549929305
caml,G001461825,1.554067997
caml,G001461845,1.550243596
caml,G900156245,1.550852461
caml,G001440465,1.557358518
caml,G001975995,1.550078945
caml,G001617995,1.557877465
caml,G001517185,1.556919765
caml,G000275785,1.552509591
caml,G001587325,1.551427521
caml,G000746035,1.557175271
caml,G000383875,1.524650446
caml,G000752395,1.518558034
caml,G000751775,1.505881559
caml,G001431195,1.537458219
caml,G000374565,1.532327761
caml,G001420715,1.471816739
caml,G001439965,1.490752548
caml,G000526655,1.522930846
caml,G000374345,1.575161393
caml,G000482605,1.596224665
caml,G000223155,1.615485064
caml,G000832905,1.610286224
caml,G000420205,1.608215856
caml,G900128875,1.608186641
caml,G001050115,1.4821042
caml,G000812025,1.529914443
caml,G000829555,1.505600253
caml,G001591605,1.504449728
caml,G001643245,1.591250875
caml,G000970685,1.589140406
caml,G000970675,1.591284276
caml,G900156125,1.610817261
caml,G000818095,1.572085693
caml,G000829515,1.573325969
caml,G000829435,1.589937257
caml,G000171615,1.57091743
caml,G001516895,1.554262883
caml,G001274775,1.5217236
caml,G001591825,1.521961408
caml,G900094975,1.544164589
caml,G001456935,1.544164963
caml,G001183965,1.502215955
caml,G001243895,1.512833037
caml,G000321185,1.536088918
caml,G000380245,1.557136376
caml,G000430765,1.480229555
caml,G000504145,1.49191608
caml,G000305495,1.527895893
caml,G001054655,1.509466517
caml,G001578185,1.512185532
caml,G001591585,1.468826551
caml,G000724485,1.423942627
caml,G000986785,1.471897295
caml,G000517385,1.529920011
caml,G000934845,1.504634631
caml,G000311725,1.490560925
caml,G000473245,1.498374322
caml,G000294775,1.47562892
caml,G001439625,1.500857202
caml,G001420595,1.500367303
caml,G000242895,1.458821693
caml,G000821085,1.502167829
caml,G001278805,1.508010999
caml,G000426085,1.478587835
caml,G000612665,1.539065811
caml,G000752035,1.552954626
caml,G000747345,1.525558736
caml,G000482325,1.523470308
caml,G000759675,1.546019597
caml,G001591445,1.54231007
caml,G000508325,1.544327373
caml,G000307875,1.549041444
caml,G000612625,1.560512255
caml,G000469465,1.774271954
caml,G000173915,1.793057703
caml,G000701685,1.797406659
caml,G000438455,1.741165328
caml,G900110815,1.712697221
caml,G000425825,1.744100216
caml,G900101065,1.753458357
caml,G000425845,1.755517146
caml,G000756715,1.757126146
caml,G900142805,1.754081788
caml,G001265075,1.732092076
caml,G000712035,1.720499226
caml,G000385175,1.789043544
caml,G000330705,1.748028854
caml,G001005905,1.735898179
caml,G000010585,1.557821883
caml,G000286335,1.59480495
caml,G000286395,1.60684953
caml,G000298075,1.677539587
caml,G000816085,1.710165882
caml,G000934465,1.742631475
caml,G001188915,1.729364961
caml,G000185885,1.733078615
caml,G001559115,1.708912542
caml,G001618885,1.696740946
caml,G001500315,1.75924927
caml,G000260275,1.742598966
caml,G000295715,1.737564288
caml,G001074355,1.743408244
caml,G000875895,1.742460437
caml,G000972575,1.754076528
caml,G001902315,1.75727481
caml,G001432245,1.761161218
caml,G000706685,1.776592249
caml,G000010125,1.771174645
caml,G000025085,1.753974009
caml,G000183685,1.753715839
caml,G000009865,1.738713014
caml,G000235645,1.774680282
caml,G001456215,1.799999753
caml,G000332735,1.729848042
caml,G001028645,1.742756972
caml,G001471555,1.752491784
caml,G000186205,1.766955098
caml,G900113395,1.776643264
caml,G000508745,1.856055909
caml,G001814805,1.77377937
caml,G001914135,1.779330827
caml,G000245655,1.787398583
caml,G000007645,1.779662184
caml,G000308395,1.778238246
caml,G001068545,1.774337459
caml,G000443975,1.776385142
caml,G000934225,1.77652259
caml,G000620985,1.579831816
caml,G000525915,1.596897035
caml,G000766865,1.505354027
caml,G000525955,1.531214367
caml,G000525975,1.558640076
caml,G001050305,1.531781245
caml,G000252625,1.574970837
caml,G000525875,1.585226387
caml,G000525795,1.60377355
caml,G000148995,1.585777746
caml,G000027145,1.538886113
caml,G000183885,1.579348118
caml,G000960735,1.545309403
caml,G000619785,1.548348015
caml,G001564695,1.542239265
caml,G001564995,1.546520715
caml,G000620905,1.544970303
caml,G000567965,1.545068491
caml,G000972995,1.55055046
caml,G000620885,1.545800487
caml,G000973005,1.54878166
caml,G001463995,1.546208981
caml,G000196035,1.55077268
caml,G000425865,1.784400873
caml,G000429585,1.724290418
caml,G000585255,1.838308146
caml,G900101525,1.819400867
caml,G900129085,1.980118753
caml,G000374325,2.153158826
caml,G000245815,2.015376089
caml,G000315445,2.065237529
caml,G900111355,1.741835496
caml,G000744255,1.668556087
caml,G000317975,1.71387419
caml,G000744375,1.708643489
caml,G900115825,1.702579047
caml,G900113675,1.70959502
caml,G000798825,1.703696996
caml,G000493735,1.661515976
caml,G000744285,1.708732274
caml,G000745125,1.67692164
caml,G001483965,1.656944936
caml,G000744825,1.680048891
caml,G900109585,1.76334266
caml,G000744185,1.744061793
caml,G001975685,1.739707309
caml,G900109135,1.715964681
caml,G900112935,1.719972889
caml,G900107505,1.739655704
caml,G900129415,1.76100328
caml,G900113645,1.764028068
caml,G000421665,1.902947472
caml,G000526675,1.946832814
caml,G000162475,1.810973799
caml,G000160675,1.795182172
caml,G001543285,1.912318365
caml,G001544335,1.979178576
caml,G001543175,1.981351143
caml,G001811135,1.976744604
caml,G001649715,1.983139827
caml,G900100125,1.955228819
caml,G000160075,1.986009957
caml,G001552295,1.95641096
caml,G000301035,2.084644283
caml,G000245795,2.065038953
caml,G000301055,2.09144179
caml,G000428865,2.027930713
caml,G900110675,2.042615505
caml,G000518205,2.059290653
caml,G000313915,1.820666888
caml,G000498295,1.732228102
caml,G000829545,1.715392032
caml,G000157355,1.734259853
caml,G000415145,1.731353765
caml,G001050095,1.708720992
caml,G000406945,1.760407227
caml,G000407365,1.788046087
caml,G000393955,1.789235149
caml,G000406925,1.810770438
caml,G001318405,1.805873314
caml,G000407605,1.828159244
caml,G000185365,1.818310573
caml,G000407285,1.713392594
caml,G000423785,1.890515821
caml,G000283615,1.885113199
caml,G000270185,1.846191049
caml,G000407165,1.729900297
caml,G000415085,1.743612238
caml,G000648015,1.743168739
caml,G000415005,1.741904831
caml,G000007785,1.746795089
caml,G000648175,1.743010714
caml,G000407485,1.761865929
caml,G000407545,1.78543579
caml,G001808965,1.790122144
caml,G000407245,1.786152948
caml,G000407505,1.7037541
caml,G000415185,1.722664281
caml,G000504125,1.759035752
caml,G000174395,1.775680407
caml,G001267865,1.773011787
caml,G001832905,1.880466658
caml,G000981525,1.928649415
caml,G000269945,1.998774123
caml,G000006865,2.002393391
caml,G000380085,1.994891617
caml,G000440115,1.988581042
caml,G000026745,1.98874559
caml,G001182825,2.010378289
caml,G000377005,2.01463129
caml,G000380125,1.995884075
caml,G000164675,1.982621755
caml,G000187465,1.975084189
caml,G000344275,1.995554246
caml,G000027165,1.990803372
caml,G000380065,1.998411686
caml,G000463505,2.012109065
caml,G000463355,2.018374074
caml,G000385925,1.987414778
caml,G000017005,2.001714739
caml,G000014205,1.996939367
caml,G000380045,2.024959255
caml,G000380025,1.989738837
caml,G000372425,2.002794448
caml,G000187995,2.012746795
caml,G000423725,2.017837089
caml,G000347915,2.002092393
caml,G000286075,2.002040729
caml,G000229225,1.998873062
caml,G000347835,2.001459407
caml,G000229705,2.001317715
caml,G000007465,2.002535129
caml,G000229145,1.999803657
caml,G000230225,2.001378053
caml,G000228805,2.001415401
caml,G000229545,2.000889132
caml,G000228925,1.999653159
caml,G000228845,1.999611837
caml,G000785515,1.988007489
caml,G000253395,2.009523979
caml,G001514435,2.013913889
caml,G000187975,2.005320723
caml,G000228505,2.029054394
caml,G000686605,2.033502279
caml,G000228185,2.039566004
caml,G000228205,2.037550404
caml,G000228385,2.037550404
caml,G000423765,2.008300867
caml,G000423745,2.027729977
caml,G000380105,1.985978786
caml,G000376985,2.001659375
caml,G000270145,2.014728674
caml,G000379985,1.991834324
caml,G001598035,2.054257112
caml,G000007265,2.07574083
caml,G000188055,2.119323713
caml,G000772915,2.142390205
caml,G000188015,2.136438707
caml,G000317855,2.124310409
caml,G000006785,2.14472812
caml,G001638255,2.17984477
caml,G000213825,2.120206722
caml,G000831485,2.122678572
caml,G000380005,2.143136937
caml,G000009545,2.141607108
caml,G000188035,2.159775686
caml,G001434575,1.864833168
caml,G001433765,1.843564478
caml,G001436505,1.929510303
caml,G000615805,1.874137243
caml,G001435065,1.866692062
caml,G000026065,1.903878649
caml,G001981825,1.905037399
caml,G001981705,1.908080443
caml,G000615365,1.915042027
caml,G001434065,1.907348895
caml,G001436415,1.939968721
caml,G001311645,1.937239274
caml,G001698165,1.914275597
caml,G001723545,1.914360814
caml,G001663835,1.922605974
caml,G000235705,1.91583853
caml,G001982025,1.914200149
caml,G001981925,1.910356844
caml,G001982045,1.910223959
caml,G001437205,1.918861999
caml,G001436225,2.008804873
caml,G001312865,2.070779674
caml,G001436135,2.037428151
caml,G001311175,2.064292743
caml,G001435155,2.034275678
caml,G001591865,2.03423456
caml,G001436115,1.956501009
caml,G001311785,1.989717486
caml,G001311195,2.09035546
caml,G001435035,2.023879643
caml,G001311255,2.047993901
caml,G001434705,2.02407029
caml,G001013375,2.005294967
caml,G000508405,2.009416694
caml,G000195375,2.065630261
caml,G000410435,2.006348561
caml,G000376145,2.006111147
caml,G000410215,2.012108503
caml,G000410475,2.00254383
caml,G000309705,2.003368162
caml,G000014525,2.00671059
caml,G000159495,2.000457898
caml,G001436385,2.00361162
caml,G000829035,2.000424242
caml,G001982085,2.003447912
caml,G001982095,2.003563371
caml,G000958505,2.000024655
caml,G000309765,2.003557483
caml,G000474615,2.00038079
caml,G000409815,2.005372448
caml,G000309605,2.001186865
caml,G000410175,1.998030633
caml,G000418515,1.998128718
caml,G000309585,2.007618591
caml,G000472345,2.007113644
caml,G000309565,2.010026747
caml,G000155515,2.013574397
caml,G000583695,1.949246533
caml,G001435585,1.980123171
caml,G000469325,2.02873055
caml,G001436325,1.995985787
caml,G000425885,1.998458878
caml,G001636165,2.005247856
caml,G001636145,2.009580617
caml,G001435835,2.008677742
caml,G001436095,1.994437206
caml,G000970795,2.106116165
caml,G000967245,2.10902664
caml,G001050475,2.077657854
caml,G001434295,2.088448213
caml,G000260455,2.087869977
caml,G000615905,2.108310206
caml,G001434665,2.101106166
caml,G001435445,2.122844625
caml,G001434745,2.132693757
caml,G000184535,2.139816133
caml,G001951175,2.154662452
caml,G000831645,2.156367821
caml,G001438805,2.160841486
caml,G001434275,2.160882988
caml,G001436605,2.142536831
caml,G001434555,2.095332722
caml,G000160875,2.333189635
caml,G000014425,2.217880423
caml,G000296835,2.225896771
caml,G001436125,2.225846292
caml,G000425905,2.295543665
caml,G001435695,2.296818058
caml,G000466805,2.31352988
caml,G000155915,2.311949282
caml,G001436455,2.305941497
caml,G001936235,2.311700571
caml,G000175035,2.306431662
caml,G001012735,2.312306776
caml,G000159335,2.308377069
caml,G001012745,2.314234015
caml,G001012675,2.309140905
caml,G001742045,2.309460063
caml,G001012655,2.313213147
caml,G000161895,2.315534831
caml,G000162435,2.312661736
caml,G001434815,2.396057829
caml,G000056065,2.407319572
caml,G000296855,2.306435028
caml,G001436575,2.302900686
caml,G001433915,2.316830293
caml,G000297025,2.319268457
caml,G001042405,2.361235674
caml,G001311725,2.405246051
caml,G001436775,2.365174403
caml,G900094785,2.449046472
caml,G000970735,2.448156004
caml,G000970855,2.47678085
caml,G000970775,2.476907843
caml,G000760615,2.510130763
caml,G000967195,2.498645537
caml,G001435325,2.302309031
caml,G001434335,2.32575383
caml,G000615445,2.334273455
caml,G000178475,2.34148735
caml,G000214785,2.337354314
caml,G000422165,2.348536468
caml,G000091765,2.321514692
caml,G000191545,2.3317012
caml,G000497815,2.377058086
caml,G000011985,2.339849306
caml,G001434695,1.887631142
caml,G000255495,1.988431533
caml,G001434225,2.001984754
caml,G001435235,2.007910592
caml,G001435195,1.992819927
caml,G001436275,2.011550495
caml,G001434845,2.005353071
caml,G001436735,2.029409097
caml,G001434915,1.976148411
caml,G000612445,1.992161305
caml,G001436705,1.982151285
caml,G001436755,2.000616553
caml,G001434935,2.00158886
caml,G000423245,2.007347467
caml,G000423265,1.9830809
caml,G001436315,2.024711187
caml,G000260635,2.018544049
caml,G000349725,2.01872328
caml,G000615845,2.002728887
caml,G000008925,1.951047408
caml,G001436215,1.961720478
caml,G000615765,2.040659165
caml,G001434535,1.991282475
caml,G001953785,1.995403785
caml,G000432055,2.001132245
caml,G000813025,2.007333216
caml,G000224985,2.002298108
caml,G001008755,2.004454661
caml,G001591905,1.999192714
caml,G900113455,1.999626911
caml,G001436475,1.999203721
caml,G001660655,1.962938256
caml,G001438705,2.198230363
caml,G000219805,2.190338215
caml,G000691805,2.210785301
caml,G900095015,2.216068606
caml,G000160575,2.211445651
caml,G001308145,2.163498723
caml,G001884305,2.153105177
caml,G000239955,2.148717515
caml,G001436895,2.160104654
caml,G001437355,2.217861293
caml,G001437425,2.212283715
caml,G001436865,2.221773893
caml,G000420365,2.22147376
caml,G000750535,2.245988784
caml,G000750515,2.245190138
caml,G000320345,2.248079557
caml,G000732905,2.245537977
caml,G900096935,2.231943304
caml,G001047135,2.346473721
caml,G001047115,2.340149688
caml,G900108455,2.340150147
caml,G900112405,2.374466136
caml,G000185045,2.40507726
caml,G001047095,2.401370299
caml,G001438695,2.402162327
caml,G000165675,2.221828383
caml,G000300135,2.245663951
caml,G000026405,2.298724437
caml,G001698145,2.307245522
caml,G000196855,2.285902843
caml,G000092505,2.287321147
caml,G000219785,2.284563328
caml,G000686505,2.23192191
caml,G000756355,2.236883485
caml,G001047695,2.255294726
caml,G000014445,2.248687608
caml,G000787735,2.260399508
caml,G001541125,2.257338164
caml,G000234825,2.24701497
caml,G000512955,2.246345996
caml,G001886915,2.246375418
caml,G000241055,2.355053299
caml,G000762045,2.361195691
caml,G000014385,2.382561101
caml,G000286215,2.377295175
caml,G001867525,2.37631754
caml,G001868275,2.373231864
caml,G001939485,2.376471286
caml,G001869945,2.37175964
caml,G000286115,2.372630245
caml,G001869655,2.372698182
caml,G001867465,2.376853713
caml,G001868105,2.379263615
caml,G001867535,2.379178739
caml,G001868115,2.383719734
caml,G001868805,2.380381912
caml,G000309425,2.380381912
caml,G001868055,2.374576608
caml,G001868225,2.377419081
caml,G001869735,2.379337229
caml,G001867975,2.374759988
caml,G001868545,2.379044001
caml,G001868195,2.372661397
caml,G000725025,2.376678137
caml,G000725035,2.375510169
caml,G001870005,2.380323914
caml,G001869305,2.373872087
caml,G001868205,2.381845082
caml,G001868425,2.377127232
caml,G001868185,2.375381389
caml,G001867915,2.375516725
caml,G001867835,2.378322112
caml,G001868345,2.382583983
caml,G001869395,2.379522249
caml,G001869885,2.379785776
caml,G001867555,2.37658346
caml,G001868315,2.376583834
caml,G001869405,2.379568103
caml,G001870015,2.379833875
caml,G001869295,2.375181993
caml,G001868715,2.379133155
caml,G001868525,2.374380644
caml,G001867615,2.374467682
caml,G001868145,2.379190958
caml,G001868405,2.377448445
caml,G001867795,2.376379495
caml,G001868045,2.380368826
caml,G001869445,2.379141083
caml,G001868555,2.376120281
caml,G001867875,2.377318085
caml,G001869815,2.377539282
caml,G001869985,2.3790107
caml,G001438725,1.955393947
caml,G001611135,1.97560165
caml,G001438655,1.981805793
caml,G001437405,1.946232958
caml,G001437605,2.017814018
caml,G000237995,2.032054744
caml,G001767275,2.035319306
caml,G001437075,2.026064369
caml,G000014505,2.020161355
caml,G000428925,1.986809149
caml,G001437435,1.988355471
caml,G001434315,2.010427661
caml,G000876205,2.018264407
caml,G000829395,2.001856519
caml,G001434475,2.036959084
caml,G001436295,2.026022793
caml,G000159435,2.117895477
caml,G001436045,2.118478893
caml,G000016825,2.12770731
caml,G900156885,2.117897859
caml,G001435345,2.121972044
caml,G001435935,2.159580773
caml,G001435475,2.162084916
caml,G000160835,2.165249721
caml,G000248095,2.112243858
caml,G000161935,2.18007396
caml,G001437055,2.205941262
caml,G001437235,2.200643064
caml,G000312405,2.191902392
caml,G001311375,2.331840414
caml,G001434365,2.28738989
caml,G001436835,2.197480124
caml,G001982185,2.198615899
caml,G001368755,2.204952883
caml,G001010245,2.206545542
caml,G001297025,2.227829648
caml,G000966835,2.20314902
caml,G001854105,2.2014371
caml,G000162395,2.211880946
caml,G001941785,2.214884637
caml,G001297905,2.237730035
caml,G000496435,2.21832263
caml,G001010185,2.234127139
caml,G001742205,2.205468312
caml,G000397165,2.208956581
caml,G000010145,2.206349516
caml,G000472265,2.200969729
caml,G000159215,2.206019361
caml,G001039735,2.207090061
caml,G001807655,2.210308298
caml,G000498955,1.922138667
caml,G001438845,1.955970274
caml,G001039045,1.966770223
caml,G000463075,1.973187508
caml,G000271445,1.972162344
caml,G000203855,1.97484233
caml,G001982205,1.973363239
caml,G001434835,2.016722513
caml,G001435095,2.002381966
caml,G000014465,2.005570627
caml,G001050435,1.994730542
caml,G001437125,2.051643034
caml,G001434395,2.025281047
caml,G000383435,2.025768819
caml,G001436395,1.991107026
caml,G000740055,1.998528235
caml,G001313205,2.058170047
caml,G001433995,1.985472229
caml,G001702175,2.015070323
caml,G001312845,2.054107981
caml,G001311075,2.047247285
caml,G001436595,2.029866354
caml,G001313225,2.099016614
caml,G001313185,2.05290853
caml,G001434895,2.023110544
caml,G001436555,2.046887638
caml,G000785105,2.054207134
caml,G001434255,2.091001913
caml,G001436255,2.09765037
caml,G001922025,2.113973929
caml,G000298115,2.107667854
caml,G000238835,2.092367496
caml,G001311355,2.120857495
caml,G000583655,2.118127972
caml,G000159315,2.10062632
caml,G001435995,2.151079279
caml,G001314945,2.174222369
caml,G001281175,2.183727981
caml,G000185465,2.187840167
caml,G000225325,2.33489468
caml,G001702135,2.264472173
caml,G001702115,2.264157505
caml,G001436645,2.349086137
caml,G001311215,2.41142476
caml,G000512295,2.352530383
caml,G000304715,2.352561612
caml,G001509285,1.054402723
caml,G000402235,1.108936686
caml,G000405325,1.23210456
caml,G000024405,1.283590499
caml,G000023905,1.301797324
caml,G000373345,1.325982056
caml,G000373045,1.313852428
caml,G001274535,1.292130701
caml,G000176335,1.302367313
caml,G000516535,1.302981618
caml,G001517865,1.433194988
caml,G001517915,1.52004305
caml,G000973085,1.54326427
caml,G001559795,1.438039675
caml,G000024565,1.430424122
caml,G001612575,1.442458496
caml,G001902575,1.446394515
caml,G001902585,1.449890209
caml,G000165505,1.211484713
caml,G000426625,1.292868822
caml,G000622245,1.331660753
caml,G000479045,1.286787806
caml,G000158315,1.244521315
caml,G000158195,1.252146329
caml,G000381725,1.461569296
caml,G000158215,1.482829168
caml,G000007325,1.473671065
caml,G000158275,1.501587389
caml,G001854465,1.484649239
caml,G000242215,1.466097017
caml,G000262225,1.438879113
caml,G000622045,1.437122883
caml,G000158295,1.438202297
caml,G000691665,1.439168594
caml,G000691745,1.434567362
caml,G000691685,1.43530824
caml,G000691725,1.443657951
caml,G900104395,1.443633908
caml,G000691645,1.440637381
caml,G000402295,1.202876305
caml,G000404345,1.238984613
caml,G001302425,1.187854533
caml,G001829455,1.337220965
caml,G000266885,1.561547108
caml,G000243335,1.499688656
caml,G002009735,1.497429538
caml,G000017685,1.545846123
caml,G000304275,1.563006653
caml,G000332515,1.571997579
caml,G000243715,1.581191944
caml,G000306115,1.603142896
caml,G000244755,1.6060007
caml,G000243735,1.533341619
caml,G000347175,1.582842595
caml,G001568365,1.603675381
caml,G000313175,1.604784402
caml,G000013945,1.605971838
caml,G000243815,1.599651162
caml,G001969935,1.612288072
caml,G000244815,1.615009937
caml,G000306255,1.591619027
caml,G000306195,1.597798836
caml,G000350605,1.596085086
caml,G000342725,1.59521374
caml,G000244515,1.599464651
caml,G000347015,1.597965251
caml,G001567725,1.600236603
caml,G000217175,1.619167779
caml,G000217275,1.611154793
caml,G000092565,1.602581472
caml,G001829155,1.468097103
caml,G900112165,1.657053148
caml,G001829395,1.459168541
caml,G001829415,1.440013447
caml,G001829375,1.593472145
caml,G000325665,1.423119036
caml,G000518245,1.446133611
caml,G000092845,1.473371855
caml,G001676785,1.476323389
caml,G000500045,1.812563651
caml,G000500065,1.805727535
caml,G000568715,1.811283173
